code_insee|nom|epci|libepci
49348|TIGNE|200071678|CA du Choletais
49349|TILLIERES|200060010|CA Mauges Communauté
49350|TORFOU|200060010|CA Mauges Communauté
49351|TOURLANDRY|200060010|CA Mauges Communauté
49352|TOUTLEMONDE|200071678|CA du Choletais
49353|TRELAZE|244900015|CU Angers Loire Métropole
49354|TREMBLAY|244900809|CC Anjou Bleu Communauté
49355|TREMENTINES|200071678|CA du Choletais
49356|TREMONT|200071678|CA du Choletais
49358|TURQUANT|200071876|CA Saumur Val de Loire
49359|ULMES|200071876|CA Saumur Val de Loire
49360|VARENNE|200060010|CA Mauges Communauté
49361|VARENNES-SUR-LOIRE|200071876|CA Saumur Val de Loire
49362|VARRAINS|200071876|CA Saumur Val de Loire
49363|VAUCHRETIEN|200071553|CC Loire Layon Aubance
49364|VAUDELNAY|200071876|CA Saumur Val de Loire
49365|VERCHERS-SUR-LAYON|200071876|CA Saumur Val de Loire
49366|VERGONNES|244900809|CC Anjou Bleu Communauté
49367|VERN-D'ANJOU|200071868|CC des Vallées du Haut-Anjou
49368|VERNANTES|200071876|CA Saumur Val de Loire
49369|VERNOIL-LE-FOURRIER|200071876|CA Saumur Val de Loire
49370|VERRIE|200071876|CA Saumur Val de Loire
49371|VEZINS|200071678|CA du Choletais
49373|VIHIERS|200071678|CA du Choletais
49374|VILLEBERNIER|200071876|CA Saumur Val de Loire
49375|VILLEDIEU-LA-BLOUERE|200060010|CA Mauges Communauté
49376|VILLEMOISAN|200071868|CC des Vallées du Haut-Anjou
49377|VILLEVEQUE|244900015|CU Angers Loire Métropole
49378|VIVY|200071876|CA Saumur Val de Loire
49381|YZERNAY|200071678|CA du Choletais
50001|ACQUEVILLE|200067205|CA du Cotentin
50002|AGNEAUX|200066389|CA Saint-Lô
50003|AGON-COUTAINVILLE|200067023|CC Coutances Mer et Bocage
50004|AIREL|200066389|CA Saint-Lô
50005|AMFREVILLE|200042729|CC de la Baie du Cotentin
50006|AMIGNY|200066389|CA Saint-Lô
50007|ANCTEVILLE|200067023|CC Coutances Mer et Bocage
50008|ANCTOVILLE-SUR-BOSCQ|200042604|CC de Granville, Terre et Mer
50009|ANGEY|200069425|CA Mont-Saint-Michel-Normandie
50010|ANGOVILLE-AU-PLAIN|200042729|CC de la Baie du Cotentin
50012|ANGOVILLE-SUR-AY|200067031|CC Côte Ouest Centre Manche
50013|ANNEVILLE-EN-SAIRE|200067205|CA du Cotentin
50014|ANNEVILLE-SUR-MER|200067031|CC Côte Ouest Centre Manche
50015|ANNOVILLE|200067023|CC Coutances Mer et Bocage
50016|APPEVILLE|200042729|CC de la Baie du Cotentin
50018|ARGOUGES|200069425|CA Mont-Saint-Michel-Normandie
50019|AUCEY-LA-PLAINE|200069425|CA Mont-Saint-Michel-Normandie
50020|AUDERVILLE|200067205|CA du Cotentin
50021|AUDOUVILLE-LA-HUBERT|200042729|CC de la Baie du Cotentin
50022|AUMEVILLE-LESTRE|200067205|CA du Cotentin
50023|AUVERS|200042729|CC de la Baie du Cotentin
50024|AUXAIS|200067031|CC Côte Ouest Centre Manche
50025|AVRANCHES|200069425|CA Mont-Saint-Michel-Normandie
50026|AZEVILLE|200067205|CA du Cotentin
50027|BACILLY|200069425|CA Mont-Saint-Michel-Normandie
50028|BALEINE|200067023|CC Coutances Mer et Bocage
50029|BARENTON|200069425|CA Mont-Saint-Michel-Normandie
50030|BARFLEUR|200067205|CA du Cotentin
50031|BARNEVILLE-CARTERET|200067205|CA du Cotentin
50032|BARRE-DE-SEMILLY|200066389|CA Saint-Lô
50033|BAUBIGNY|200067205|CA du Cotentin
50034|BAUDRE|200066389|CA Saint-Lô
50035|BAUDREVILLE|200067031|CC Côte Ouest Centre Manche
50036|BAUPTE|200042729|CC de la Baie du Cotentin
50037|BAZOGE|200069425|CA Mont-Saint-Michel-Normandie
50038|BEAUCHAMPS|200042604|CC de Granville, Terre et Mer
50039|BEAUCOUDRAY|200066389|CA Saint-Lô
50040|BEAUFICEL|200069425|CA Mont-Saint-Michel-Normandie
50041|BEAUMONT-HAGUE|200067205|CA du Cotentin
50042|BEAUVOIR|200069425|CA Mont-Saint-Michel-Normandie
50043|BELLEFONTAINE|200069425|CA Mont-Saint-Michel-Normandie
50044|BELVAL|200067023|CC Coutances Mer et Bocage
50045|BENOITVILLE|200067205|CA du Cotentin
50046|BERIGNY|200066389|CA Saint-Lô
50048|BESLON|200043354|CC de Villedieu Intercom
50049|BESNEVILLE|200067205|CA du Cotentin
50050|BEUVRIGNY|200066389|CA Saint-Lô
50051|BEUZEVILLE-AU-PLAIN|200042729|CC de la Baie du Cotentin
50052|BEUZEVILLE-LA-BASTILLE|200042729|CC de la Baie du Cotentin
50054|BIEVILLE|200066389|CA Saint-Lô
50055|BINIVILLE|200067205|CA du Cotentin
50056|BION|200069425|CA Mont-Saint-Michel-Normandie
50057|BIVILLE|200067205|CA du Cotentin
50058|BLAINVILLE-SUR-MER|200067023|CC Coutances Mer et Bocage
50059|BLOSVILLE|200042729|CC de la Baie du Cotentin
50060|BLOUTIERE|200043354|CC de Villedieu Intercom
50061|BOISROGER|200067023|CC Coutances Mer et Bocage
50062|BOISYVON|200043354|CC de Villedieu Intercom
50063|BOLLEVILLE|200067031|CC Côte Ouest Centre Manche
50064|BONNEVILLE|200067205|CA du Cotentin
50066|JULLOUVILLE|200042604|CC de Granville, Terre et Mer
50069|BOURGUENOLLES|200043354|CC de Villedieu Intercom
50070|BOUTTEVILLE|200042729|CC de la Baie du Cotentin
50071|BRAFFAIS|200069425|CA Mont-Saint-Michel-Normandie
50072|BRAINVILLE|200067023|CC Coutances Mer et Bocage
50073|BRANVILLE-HAGUE|200067205|CA du Cotentin
50074|BRECEY|200069425|CA Mont-Saint-Michel-Normandie
50075|BRECTOUVILLE|200066389|CA Saint-Lô
50076|BREHAL|200042604|CC de Granville, Terre et Mer
50077|BRETTEVILLE|200067205|CA du Cotentin
50078|BRETTEVILLE-SUR-AY|200067031|CC Côte Ouest Centre Manche
50079|BREUVILLE|200067205|CA du Cotentin
50080|BREVANDS|200042729|CC de la Baie du Cotentin
50081|BREVILLE-SUR-MER|200042604|CC de Granville, Terre et Mer
50082|BRICQUEBEC|200067205|CA du Cotentin
50083|BRICQUEBOSQ|200067205|CA du Cotentin
50084|BRICQUEVILLE-LA-BLOUETTE|200067023|CC Coutances Mer et Bocage
50085|BRICQUEVILLE-SUR-MER|200042604|CC de Granville, Terre et Mer
50086|BRILLEVAST|200067205|CA du Cotentin
50087|BRIX|200067205|CA du Cotentin
50088|BROUAINS|200069425|CA Mont-Saint-Michel-Normandie
50089|BRUCHEVILLE|200042729|CC de la Baie du Cotentin
50090|BUAIS|200069425|CA Mont-Saint-Michel-Normandie
50092|CAMBERNON|200067023|CC Coutances Mer et Bocage
50093|CAMETOURS|200067023|CC Coutances Mer et Bocage
50094|CAMPROND|200067023|CC Coutances Mer et Bocage
50095|CANISY|200066389|CA Saint-Lô
50096|CANTELOUP|200067205|CA du Cotentin
50097|CANVILLE-LA-ROCQUE|200067205|CA du Cotentin
50098|CARANTILLY|200066389|CA Saint-Lô
50099|CARENTAN|200042729|CC de la Baie du Cotentin
50100|CARNET|200069425|CA Mont-Saint-Michel-Normandie
50101|CARNEVILLE|200067205|CA du Cotentin
50102|CAROLLES|200042604|CC de Granville, Terre et Mer
50103|CARQUEBUT|200042729|CC de la Baie du Cotentin
50105|CATTEVILLE|200067205|CA du Cotentin
50106|CAVIGNY|200066389|CA Saint-Lô
50107|CATZ|200042729|CC de la Baie du Cotentin
50108|CEAUX|200069425|CA Mont-Saint-Michel-Normandie
50109|CERENCES|200042604|CC de Granville, Terre et Mer
50110|CERISY-LA-FORET|200066389|CA Saint-Lô
50111|CERISY-LA-SALLE|200067023|CC Coutances Mer et Bocage
50112|CHAISE-BAUDOUIN|200069425|CA Mont-Saint-Michel-Normandie
50114|CHAMBRES|200069425|CA Mont-Saint-Michel-Normandie
50115|CHAMPCERVON|200069425|CA Mont-Saint-Michel-Normandie
50116|CHAMPCEY|200069425|CA Mont-Saint-Michel-Normandie
50117|CHAMPEAUX|200042604|CC de Granville, Terre et Mer
50118|CHAMPREPUS|200043354|CC de Villedieu Intercom
50119|CHAMPS-DE-LOSQUE|200066389|CA Saint-Lô
50120|CHANTELOUP|200042604|CC de Granville, Terre et Mer
50121|CHAPELLE-CECELIN|200043354|CC de Villedieu Intercom
50123|CHAPELLE-EN-JUGER|200066389|CA Saint-Lô
50124|CHAPELLE-UREE|200069425|CA Mont-Saint-Michel-Normandie
50125|CHASSEGUEY|200069425|CA Mont-Saint-Michel-Normandie
50126|CHAVOY|200069425|CA Mont-Saint-Michel-Normandie
50127|CHEF-DU-PONT|200042729|CC de la Baie du Cotentin
50128|CHEFRESNE|200043354|CC de Villedieu Intercom
50129|CHERBOURG-OCTEVILLE|200067205|CA du Cotentin
50130|CHERENCE-LE-HERON|200043354|CC de Villedieu Intercom
50131|CHERENCE-LE-ROUSSEL|200069425|CA Mont-Saint-Michel-Normandie
50132|CHERIS|200069425|CA Mont-Saint-Michel-Normandie
50133|CHEVREVILLE|200069425|CA Mont-Saint-Michel-Normandie
50134|CHEVRY|200066389|CA Saint-Lô
50135|CLITOURPS|200067205|CA du Cotentin
50136|COIGNY|200067031|CC Côte Ouest Centre Manche
50137|COLOMBE|200043354|CC de Villedieu Intercom
50138|COLOMBY|200067205|CA du Cotentin
50139|CONDE-SUR-VIRE|200066389|CA Saint-Lô
50140|CONTRIERES|200067023|CC Coutances Mer et Bocage
50142|COSQUEVILLE|200067205|CA du Cotentin
50143|COUDEVILLE-SUR-MER|200042604|CC de Granville, Terre et Mer
50144|COULOUVRAY-BOISBENATRE|200043354|CC de Villedieu Intercom
50145|COURCY|200067023|CC Coutances Mer et Bocage
50146|COURTILS|200069425|CA Mont-Saint-Michel-Normandie
50147|COUTANCES|200067023|CC Coutances Mer et Bocage
50148|COUVAINS|200066389|CA Saint-Lô
50149|COUVILLE|200067205|CA du Cotentin
50150|CRASVILLE|200067205|CA du Cotentin
50151|CREANCES|200067031|CC Côte Ouest Centre Manche
50152|CRESNAYS|200069425|CA Mont-Saint-Michel-Normandie
50153|CRETTEVILLE|200042729|CC de la Baie du Cotentin
50154|CROIX-AVRANCHIN|200069425|CA Mont-Saint-Michel-Normandie
50155|CROLLON|200069425|CA Mont-Saint-Michel-Normandie
50156|CROSVILLE-SUR-DOUVE|200067205|CA du Cotentin
50158|CUVES|200069425|CA Mont-Saint-Michel-Normandie
50159|DANGY|200066389|CA Saint-Lô
50160|DENNEVILLE|200067205|CA du Cotentin
50161|DEZERT|200066389|CA Saint-Lô
50162|DIGOSVILLE|200067205|CA du Cotentin
50163|DIGULLEVILLE|200067205|CA du Cotentin
50164|DOMJEAN|200066389|CA Saint-Lô
50165|DONVILLE-LES-BAINS|200042604|CC de Granville, Terre et Mer
50166|DOVILLE|200067031|CC Côte Ouest Centre Manche
50167|DRAGEY-RONTHON|200069425|CA Mont-Saint-Michel-Normandie
50168|DUCEY|200069425|CA Mont-Saint-Michel-Normandie
50169|ECAUSSEVILLE|200067205|CA du Cotentin
50170|ECOQUENEAUVILLE|200042729|CC de la Baie du Cotentin
50171|ECULLEVILLE|200067205|CA du Cotentin
50172|EMONDEVILLE|200067205|CA du Cotentin
50173|EQUEURDREVILLE-HAINNEVILLE|200067205|CA du Cotentin
50174|EQUILLY|200042604|CC de Granville, Terre et Mer
50175|EROUDEVILLE|200067205|CA du Cotentin
50176|ETANG-BERTRAND|200067205|CA du Cotentin
50177|ETIENVILLE|200042729|CC de la Baie du Cotentin
50178|FERMANVILLE|200067205|CA du Cotentin
50179|FERRIERES|200069425|CA Mont-Saint-Michel-Normandie
50180|FERVACHES|200066389|CA Saint-Lô
50181|FEUGERES|200067031|CC Côte Ouest Centre Manche
50182|FEUILLIE|200067031|CC Côte Ouest Centre Manche
50183|FIERVILLE-LES-MINES|200067205|CA du Cotentin
50184|FLAMANVILLE|200067205|CA du Cotentin
50185|FLEURY|200043354|CC de Villedieu Intercom
50186|FLOTTEMANVILLE|200067205|CA du Cotentin
50187|FLOTTEMANVILLE-HAGUE|200067205|CA du Cotentin
50188|FOLLIGNY|200042604|CC de Granville, Terre et Mer
50189|FONTENAY|200069425|CA Mont-Saint-Michel-Normandie
50190|FONTENAY-SUR-MER|200067205|CA du Cotentin
50191|FOUCARVILLE|200042729|CC de la Baie du Cotentin
50192|FOURNEAUX|200066389|CA Saint-Lô
50193|FRESNE-PORET|200069425|CA Mont-Saint-Michel-Normandie
50194|FRESVILLE|200067205|CA du Cotentin
50195|GATHEMO|200069425|CA Mont-Saint-Michel-Normandie
50196|GATTEVILLE-LE-PHARE|200067205|CA du Cotentin
50197|GAVRAY|200067023|CC Coutances Mer et Bocage
50198|GEFFOSSES|200067031|CC Côte Ouest Centre Manche
50199|GENETS|200069425|CA Mont-Saint-Michel-Normandie
50200|GER|200069425|CA Mont-Saint-Michel-Normandie
50202|GIEVILLE|200066389|CA Saint-Lô
50203|GLACERIE|200067205|CA du Cotentin
50204|GLATIGNY|200067031|CC Côte Ouest Centre Manche
50205|GODEFROY|200069425|CA Mont-Saint-Michel-Normandie
50206|GOHANNIERE|200069425|CA Mont-Saint-Michel-Normandie
50207|GOLLEVILLE|200067205|CA du Cotentin
50208|GONFREVILLE|200067031|CC Côte Ouest Centre Manche
50209|GONNEVILLE|200067205|CA du Cotentin
50210|GORGES|200067031|CC Côte Ouest Centre Manche
50211|GOUBERVILLE|200067205|CA du Cotentin
50212|GOURBESVILLE|200042729|CC de la Baie du Cotentin
50213|GOURFALEUR|200066389|CA Saint-Lô
50214|GOUVETS|200066389|CA Saint-Lô
50215|GOUVILLE-SUR-MER|200067023|CC Coutances Mer et Bocage
50216|GRAIGNES-MESNIL-ANGOT|200066389|CA Saint-Lô
50217|GRAND-CELLAND|200069425|CA Mont-Saint-Michel-Normandie
50218|GRANVILLE|200042604|CC de Granville, Terre et Mer
50219|GRATOT|200067023|CC Coutances Mer et Bocage
50220|GREVILLE-HAGUE|200067205|CA du Cotentin
50221|GRIMESNIL|200067023|CC Coutances Mer et Bocage
50222|GROSVILLE|200067205|CA du Cotentin
50223|GUEHEBERT|200067023|CC Coutances Mer et Bocage
50224|GUILBERVILLE|200066389|CA Saint-Lô
50225|GUISLAIN|200043354|CC de Villedieu Intercom
50227|HAM|200067205|CA du Cotentin
50228|HAMBYE|200067023|CC Coutances Mer et Bocage
50229|HAMELIN|200069425|CA Mont-Saint-Michel-Normandie
50230|HARDINVAST|200067205|CA du Cotentin
50231|HAUTEVILLE-SUR-MER|200067023|CC Coutances Mer et Bocage
50232|HAUTEVILLE-LA-GUICHARD|200067023|CC Coutances Mer et Bocage
50233|HAUTTEVILLE-BOCAGE|200067205|CA du Cotentin
50234|HAYE-BELLEFOND|200043354|CC de Villedieu Intercom
50235|HAYE-D'ECTOT|200067205|CA du Cotentin
50236|HAYE-DU-PUITS|200067031|CC Côte Ouest Centre Manche
50237|HAYE-PESNEL|200042604|CC de Granville, Terre et Mer
50238|HEAUVILLE|200067205|CA du Cotentin
50239|HEBECREVON|200066389|CA Saint-Lô
50240|HELLEVILLE|200067205|CA du Cotentin
50241|HEMEVEZ|200067205|CA du Cotentin
50242|HERQUEVILLE|200067205|CA du Cotentin
50243|HEUGUEVILLE-SUR-SIENNE|200067023|CC Coutances Mer et Bocage
50244|HERENGUERVILLE|200067023|CC Coutances Mer et Bocage
50245|HEUSSE|200069425|CA Mont-Saint-Michel-Normandie
50246|HIESVILLE|200042729|CC de la Baie du Cotentin
50247|HOCQUIGNY|200042604|CC de Granville, Terre et Mer
50248|HOMMET-D'ARTHENAY|200066389|CA Saint-Lô
50249|HOUESVILLE|200042729|CC de la Baie du Cotentin
50250|HOUTTEVILLE|200042729|CC de la Baie du Cotentin
50251|HUBERVILLE|200067205|CA du Cotentin
50252|HUDIMESNIL|200042604|CC de Granville, Terre et Mer
50253|HUISNES-SUR-MER|200069425|CA Mont-Saint-Michel-Normandie
50254|HUSSON|200069425|CA Mont-Saint-Michel-Normandie
50255|HYENVILLE|200067023|CC Coutances Mer et Bocage
50256|ISIGNY-LE-BUAT|200069425|CA Mont-Saint-Michel-Normandie
50257|JOBOURG|200067205|CA du Cotentin
50258|JOGANVILLE|200067205|CA du Cotentin
50259|JUILLEY|200069425|CA Mont-Saint-Michel-Normandie
50260|JUVIGNY-LE-TERTRE|200069425|CA Mont-Saint-Michel-Normandie
50261|LAMBERVILLE|200066389|CA Saint-Lô
50262|LANDE-D'AIROU|200043354|CC de Villedieu Intercom
50263|LAPENTY|200069425|CA Mont-Saint-Michel-Normandie
50265|LAULNE|200067031|CC Côte Ouest Centre Manche
50266|LENGRONNE|200067023|CC Coutances Mer et Bocage
50267|LESSAY|200067031|CC Côte Ouest Centre Manche
50268|LESTRE|200067205|CA du Cotentin
50269|LIESVILLE-SUR-DOUVE|200042729|CC de la Baie du Cotentin
50270|LIEUSAINT|200067205|CA du Cotentin
50271|LINGEARD|200069425|CA Mont-Saint-Michel-Normandie
50272|LINGREVILLE|200067023|CC Coutances Mer et Bocage
50273|LITHAIRE|200067031|CC Côte Ouest Centre Manche
50274|LOGES-MARCHIS|200069425|CA Mont-Saint-Michel-Normandie
50275|LOGES-SUR-BRECEY|200069425|CA Mont-Saint-Michel-Normandie
50276|LOLIF|200069425|CA Mont-Saint-Michel-Normandie
50277|LONGUEVILLE|200042604|CC de Granville, Terre et Mer
50278|LOREUR|200042604|CC de Granville, Terre et Mer
50279|LOREY|200066389|CA Saint-Lô
50280|LOZON|200066389|CA Saint-Lô
50281|LUCERNE-D'OUTREMER|200042604|CC de Granville, Terre et Mer
50282|LUOT|200069425|CA Mont-Saint-Michel-Normandie
50283|LUZERNE|200066389|CA Saint-Lô
50284|MACEY|200069425|CA Mont-Saint-Michel-Normandie
50285|MAGNEVILLE|200067205|CA du Cotentin
50287|MANCELLIERE-SUR-VIRE|200066389|CA Saint-Lô
50288|MARCEY-LES-GREVES|200069425|CA Mont-Saint-Michel-Normandie
50289|MARCHESIEUX|200067031|CC Côte Ouest Centre Manche
50290|MARCILLY|200069425|CA Mont-Saint-Michel-Normandie
50291|MARGUERAY|200043354|CC de Villedieu Intercom
50292|MARIGNY|200066389|CA Saint-Lô
50293|MARTIGNY|200069425|CA Mont-Saint-Michel-Normandie
50294|MARTINVAST|200067205|CA du Cotentin
50295|MAUPERTUIS|200043354|CC de Villedieu Intercom
50296|MAUPERTUS-SUR-MER|200067205|CA du Cotentin
50297|MEAUFFE|200066389|CA Saint-Lô
50298|MEAUTIS|200042729|CC de la Baie du Cotentin
50299|MESNIL|200067205|CA du Cotentin
50300|MESNIL-ADELEE|200069425|CA Mont-Saint-Michel-Normandie
50301|MESNIL-AMAND|200067023|CC Coutances Mer et Bocage
50302|MESNIL-AMEY|200066389|CA Saint-Lô
50304|MESNIL-AUBERT|200042604|CC de Granville, Terre et Mer
50305|MESNIL-AU-VAL|200067205|CA du Cotentin
50308|MESNILBUS|200067023|CC Coutances Mer et Bocage
50310|MESNIL-EURY|200066389|CA Saint-Lô
50311|MESNIL-GARNIER|200067023|CC Coutances Mer et Bocage
50312|MESNIL-GILBERT|200069425|CA Mont-Saint-Michel-Normandie
50313|MESNIL-HERMAN|200066389|CA Saint-Lô
50315|MESNILLARD|200069425|CA Mont-Saint-Michel-Normandie
50316|MESNIL-OPAC|200066389|CA Saint-Lô
50317|MESNIL-OZENNE|200069425|CA Mont-Saint-Michel-Normandie
50318|MESNIL-RAINFRAY|200069425|CA Mont-Saint-Michel-Normandie
50319|MESNIL-RAOULT|200066389|CA Saint-Lô
50320|MESNIL-ROGUES|200067023|CC Coutances Mer et Bocage
50321|MESNIL-ROUXELIN|200066389|CA Saint-Lô
50323|MESNIL-TOVE|200069425|CA Mont-Saint-Michel-Normandie
50324|MESNIL-VENERON|200066389|CA Saint-Lô
50325|MESNIL-VIGOT|200066389|CA Saint-Lô
50326|MESNIL-VILLEMAN|200067023|CC Coutances Mer et Bocage
50327|MEURDRAQUIERE|200042604|CC de Granville, Terre et Mer
50328|MILLIERES|200067031|CC Côte Ouest Centre Manche
50329|MILLY|200069425|CA Mont-Saint-Michel-Normandie
50330|MOBECQ|200067031|CC Côte Ouest Centre Manche
50332|MOITIERS-D'ALLONNE|200067205|CA du Cotentin
50333|MOITIERS-EN-BAUPTOIS|200042729|CC de la Baie du Cotentin
50334|MONTABOT|200043354|CC de Villedieu Intercom
50335|MONTAIGU-LA-BRISETTE|200067205|CA du Cotentin
50336|MONTAIGU-LES-BOIS|200067023|CC Coutances Mer et Bocage
50337|MONTANEL|200069425|CA Mont-Saint-Michel-Normandie
50338|MONTBRAY|200043354|CC de Villedieu Intercom
50339|MONTCHATON|200067023|CC Coutances Mer et Bocage
50340|MONTCUIT|200067023|CC Coutances Mer et Bocage
50341|MONTEBOURG|200067205|CA du Cotentin
50342|MONTFARVILLE|200067205|CA du Cotentin
50343|MONTGARDON|200067031|CC Côte Ouest Centre Manche
50345|MONTHUCHON|200067023|CC Coutances Mer et Bocage
50347|MONTJOIE-SAINT-MARTIN|200069425|CA Mont-Saint-Michel-Normandie
50348|MONTMARTIN-EN-GRAIGNES|200042729|CC de la Baie du Cotentin
50349|MONTMARTIN-SUR-MER|200067023|CC Coutances Mer et Bocage
50350|MONTPINCHON|200067023|CC Coutances Mer et Bocage
50351|MONTRABOT|200066389|CA Saint-Lô
50352|MONTREUIL-SUR-LOZON|200066389|CA Saint-Lô
50353|MONT-SAINT-MICHEL|200069425|CA Mont-Saint-Michel-Normandie
50354|MONTSURVENT|200067023|CC Coutances Mer et Bocage
50355|MONTVIRON|200069425|CA Mont-Saint-Michel-Normandie
50356|MOON-SUR-ELLE|200066389|CA Saint-Lô
50357|MORIGNY|200043354|CC de Villedieu Intercom
50358|MORSALINES|200067205|CA du Cotentin
50359|MORTAIN|200069425|CA Mont-Saint-Michel-Normandie
50360|MORVILLE|200067205|CA du Cotentin
50361|MOUCHE|200042604|CC de Granville, Terre et Mer
50362|MOULINES|200069425|CA Mont-Saint-Michel-Normandie
50363|MOYON|200066389|CA Saint-Lô
50364|MUNEVILLE-LE-BINGARD|200067023|CC Coutances Mer et Bocage
50365|MUNEVILLE-SUR-MER|200042604|CC de Granville, Terre et Mer
50368|NAY|200067031|CC Côte Ouest Centre Manche
50369|NEGREVILLE|200067205|CA du Cotentin
50370|NEHOU|200067205|CA du Cotentin
50371|NEUFBOURG|200069425|CA Mont-Saint-Michel-Normandie
50372|NEUFMESNIL|200067031|CC Côte Ouest Centre Manche
50373|NEUVILLE-AU-PLAIN|200042729|CC de la Baie du Cotentin
50374|NEUVILLE-EN-BEAUMONT|200067205|CA du Cotentin
50375|NEVILLE-SUR-MER|200067205|CA du Cotentin
50376|NICORPS|200067023|CC Coutances Mer et Bocage
50378|NOTRE-DAME-DE-CENILLY|200067023|CC Coutances Mer et Bocage
50379|NOTRE-DAME-DE-LIVOYE|200069425|CA Mont-Saint-Michel-Normandie
50380|NOTRE-DAME-D'ELLE|200066389|CA Saint-Lô
50381|NOTRE-DAME-DU-TOUCHET|200069425|CA Mont-Saint-Michel-Normandie
50382|NOUAINVILLE|200067205|CA du Cotentin
50384|OCTEVILLE-L'AVENEL|200067205|CA du Cotentin
50385|OMONVILLE-LA-PETITE|200067205|CA du Cotentin
50386|OMONVILLE-LA-ROGUE|200067205|CA du Cotentin
50387|ORGLANDES|200067205|CA du Cotentin
50388|ORVAL|200067023|CC Coutances Mer et Bocage
50389|OUVILLE|200067023|CC Coutances Mer et Bocage
50390|OZEVILLE|200067205|CA du Cotentin
50391|PARIGNY|200069425|CA Mont-Saint-Michel-Normandie
50393|PERCY|200043354|CC de Villedieu Intercom
50394|PERIERS|200067031|CC Côte Ouest Centre Manche
50395|PERNELLE|200067205|CA du Cotentin
50396|PERQUES|200067205|CA du Cotentin
50397|PERRIERS-EN-BEAUFICEL|200069425|CA Mont-Saint-Michel-Normandie
50398|PERRON|200066389|CA Saint-Lô
50399|PETIT-CELLAND|200069425|CA Mont-Saint-Michel-Normandie
50400|PICAUVILLE|200042729|CC de la Baie du Cotentin
50401|PIERREVILLE|200067205|CA du Cotentin
50402|PIEUX|200067205|CA du Cotentin
50403|PIROU|200067031|CC Côte Ouest Centre Manche
50404|PLACY-MONTAIGU|200066389|CA Saint-Lô
50405|PLESSIS-LASTELLE|200067031|CC Côte Ouest Centre Manche
50406|PLOMB|200069425|CA Mont-Saint-Michel-Normandie
50407|POILLEY|200069425|CA Mont-Saint-Michel-Normandie
50408|PONTAUBAULT|200069425|CA Mont-Saint-Michel-Normandie
50409|PONT-HEBERT|200066389|CA Saint-Lô
50410|PONTORSON|200069425|CA Mont-Saint-Michel-Normandie
50411|PONTS|200069425|CA Mont-Saint-Michel-Normandie
50412|PORTBAIL|200067205|CA du Cotentin
50413|PRECEY|200069425|CA Mont-Saint-Michel-Normandie
50414|PRECORBIN|200066389|CA Saint-Lô
50415|PRETOT-SAINTE-SUZANNE|200067031|CC Côte Ouest Centre Manche
50416|QUERQUEVILLE|200067205|CA du Cotentin
50417|QUETTEHOU|200067205|CA du Cotentin
50418|QUETTETOT|200067205|CA du Cotentin
50419|QUETTREVILLE-SUR-SIENNE|200067023|CC Coutances Mer et Bocage
50420|QUIBOU|200066389|CA Saint-Lô
50421|QUINEVILLE|200067205|CA du Cotentin
50422|RAIDS|200067031|CC Côte Ouest Centre Manche
50423|RAMPAN|200066389|CA Saint-Lô
50425|RAUVILLE-LA-BIGOT|200067205|CA du Cotentin
50426|RAUVILLE-LA-PLACE|200067205|CA du Cotentin
50427|RAVENOVILLE|200042729|CC de la Baie du Cotentin
50428|REFFUVEILLE|200069425|CA Mont-Saint-Michel-Normandie
50429|REGNEVILLE-SUR-MER|200067023|CC Coutances Mer et Bocage
50430|REIGNEVILLE-BOCAGE|200067205|CA du Cotentin
50431|REMILLY-SUR-LOZON|200066389|CA Saint-Lô
50432|RETHOVILLE|200067205|CA du Cotentin
50433|REVILLE|200067205|CA du Cotentin
50434|ROCHELLE-NORMANDE|200069425|CA Mont-Saint-Michel-Normandie
50435|ROCHEVILLE|200067205|CA du Cotentin
50436|ROMAGNY|200069425|CA Mont-Saint-Michel-Normandie
50437|RONCEY|200067023|CC Coutances Mer et Bocage
